Date_Time,Rotation,Pellet_Retrieval,Type,Wheel_Position,FED_Position
2021-03-08 17:20:31.433336,+,,Session start,Left,Right
2021-03-08 17:20:46.150314,*,,BB2,Left,Right
2021-03-08 17:20:46.784211,*,,BB3,Left,Right
2021-03-08 17:20:48.916878,0.4217,,Run_log,Left,Right
2021-03-08 17:21:09.385327,*,,BB5,Left,Right
2021-03-08 17:21:24.425560,-,,END,Left,Right
2021-03-08 17:21:27.851198,+,,START,Left,Right
2021-03-08 17:21:35.592893,+,,Session start,Left,Right
2021-03-08 17:21:51.531077,*,,BB2,Left,Right
2021-03-08 17:22:01.009348,*,,BB3,Left,Right
2021-03-08 17:22:06.577544,0.415,,Run_log,Left,Right
2021-03-08 17:22:07.899193,*,,BB3,Left,Right
2021-03-08 17:22:24.269555,3.7983,,Run_log,Left,Right
2021-03-08 17:22:27.032470,*,,BB3,Left,Right
2021-03-08 17:22:42.420875,0.4117,,Run_log,Left,Right
2021-03-08 17:22:52.628097,*,,BB5,Left,Right
2021-03-08 17:23:07.671606,-,,END,Left,Right
2021-03-08 17:23:10.599882,+,,START,Left,Right
2021-03-08 17:23:20.855033,+,,Session start,Left,Right
2021-03-08 17:23:37.385055,*,,BB2,Left,Right
2021-03-08 17:23:39.559644,*,,BB4,Left,Right
2021-03-08 17:23:46.072785,0.4467,,Food_log,Left,Right
2021-03-08 17:23:58.787808,*,,BB5,Left,Right
2021-03-08 17:24:13.830520,-,,END,Left,Right
2021-03-08 17:24:20.339765,+,,START,Left,Right
2021-03-08 17:24:27.578271,+,,Session start,Left,Right
2021-03-08 17:24:42.058589,*,,BB2,Left,Right
2021-03-08 17:24:46.685007,*,,BB3,Left,Right
2021-03-08 17:26:29.092103,0.495,,Run_log,Left,Right
2021-03-08 17:28:54.540342,*,,BB3,Left,Right
2021-03-08 17:29:28.139529,0.485,,Run_log,Left,Right
2021-03-08 17:29:48.236205,*,,BB4,Left,Right
2021-03-08 17:30:42.255617,0.5883,,Food_log,Left,Right
2021-03-08 17:32:13.781783,*,,BB3,Left,Right
2021-03-08 17:32:51.738517,0.4692,,Run_log,Left,Right
2021-03-08 17:36:20.622323,*,,BB3,Left,Right
2021-03-08 17:36:41.225921,0.5617,,Run_log,Left,Right
2021-03-08 17:36:48.356732,*,,BB5,Left,Right
2021-03-08 17:37:03.401666,-,,END,Left,Right
2021-03-08 17:37:14.538850,+,,START,Left,Right
2021-03-08 17:37:15.944358,+,,Session start,Left,Right
2021-03-08 17:37:40.719473,*,,BB2,Left,Right
2021-03-08 17:37:42.499468,*,,BB4,Left,Right
2021-03-08 17:39:21.367567,0.49,,Food_log,Left,Right
2021-03-08 17:39:35.663434,*,,BB5,Left,Right
2021-03-08 17:39:50.697879,-,,END,Left,Right
2021-03-08 17:39:52.129913,+,,START,Left,Right
2021-03-08 17:40:29.536201,+,,Session start,Left,Right
2021-03-08 17:40:57.336261,*,,BB2,Left,Right
2021-03-08 17:40:57.870297,*,,BB3,Left,Right
2021-03-08 17:40:59.477876,0.4142,,Run_log,Left,Right
2021-03-08 17:41:09.359165,*,,BB5,Left,Right
2021-03-08 17:41:24.386715,-,,END,Left,Right
2021-03-08 17:41:27.683454,+,,START,Left,Right
2021-03-08 17:42:43.000539,+,,Session start,Left,Right
2021-03-08 17:42:59.393925,*,,BB2,Left,Right
2021-03-08 17:42:59.923347,*,,BB3,Left,Right
2021-03-08 17:43:01.147890,0.38,,Run_log,Left,Right
2021-03-08 17:43:06.716307,*,,BB5,Left,Right
2021-03-08 17:43:21.748170,-,,END,Left,Right
2021-03-08 17:43:21.998347,+,,START,Left,Right
2021-03-08 17:43:46.536645,+,,Session start,Left,Right
2021-03-08 17:44:03.290533,*,,BB2,Left,Right
2021-03-08 17:44:03.794469,*,,BB3,Left,Right
2021-03-08 17:44:25.360203,0.5083,,Run_log,Left,Right
2021-03-08 17:44:26.762232,*,,BB3,Left,Right
2021-03-08 17:45:08.729898,3.3575,,Run_log,Left,Right
2021-03-08 17:45:59.916138,*,,BB5,Left,Right
2021-03-08 17:46:14.960565,-,,END,Left,Right
2021-03-08 17:46:27.669364,+,,START,Left,Right
2021-03-08 17:46:29.075558,+,,Session start,Left,Right
2021-03-08 17:46:44.789943,*,,BB2,Left,Right
2021-03-08 17:46:48.068871,*,,BB4,Left,Right
2021-03-08 17:46:58.205731,0.4433,,Food_log,Left,Right
2021-03-08 17:47:04.426916,*,,BB3,Left,Right
2021-03-08 17:47:38.830230,7.72,,Run_log,Left,Right
2021-03-08 17:49:14.855557,*,,BB5,Left,Right
2021-03-08 17:49:29.903996,-,,END,Left,Right
2021-03-08 17:49:35.224357,+,,START,Left,Right
2021-03-08 17:49:46.786508,+,,Session start,Left,Right
2021-03-08 17:50:06.360732,*,,BB2,Left,Right
2021-03-08 17:51:27.982173,*,,BB5,Left,Right
2021-03-08 17:51:43.020679,-,,END,Left,Right
2021-03-08 17:51:44.248430,+,,START,Left,Right
2021-03-08 17:52:07.878030,+,,Session start,Left,Right
2021-03-08 17:52:27.460412,*,,BB2,Left,Right
2021-03-08 17:52:30.554927,*,,BB4,Left,Right
2021-03-08 17:52:33.450160,0.4683,,Food_log,Left,Right
2021-03-08 17:52:36.019345,*,,BB4,Left,Right
2021-03-08 17:52:56.309101,0.4658,,Food_log,Left,Right
2021-03-08 17:52:59.641663,*,,BB4,Left,Right
2021-03-08 17:53:42.703236,0.5358,,Food_log,Left,Right
2021-03-08 17:53:51.220943,*,,BB5,Left,Right
2021-03-08 17:54:06.249374,-,,END,Left,Right
2021-03-08 17:54:07.906303,+,,START,Left,Right
2021-03-08 17:54:10.116667,+,,Session start,Left,Right
2021-03-08 17:54:45.841172,*,,BB2,Left,Right
2021-03-08 17:54:46.634507,*,,BB3,Left,Right
2021-03-08 17:54:48.231701,0.43,,Run_log,Left,Right
2021-03-08 17:54:51.257735,*,,BB4,Left,Right
2021-03-08 17:54:55.031833,0.3942,,Food_log,Left,Right
2021-03-08 17:55:13.847885,*,,BB5,Left,Right
2021-03-08 17:55:28.889684,-,,END,Left,Right
2021-03-08 17:55:29.290647,+,,START,Left,Right
2021-03-08 17:55:38.339452,+,,Session start,Left,Right
2021-03-08 17:55:55.841118,*,,BB2,Left,Right
2021-03-08 17:56:11.072580,*,,BB3,Left,Right
2021-03-08 17:56:24.433630,0.4825,,Run_log,Left,Right
2021-03-08 17:56:25.954886,*,,BB3,Left,Right
2021-03-08 17:56:34.977313,0.495,,Run_log,Left,Right
2021-03-08 17:57:37.606147,*,,BB5,Left,Right
2021-03-08 17:57:52.643244,-,,END,Left,Right
2021-03-08 17:58:12.356514,+,,START,Left,Right
2021-03-08 17:58:42.723842,+,,Session start,Left,Right
2021-03-08 17:58:59.077247,*,,BB2,Left,Right
2021-03-08 17:59:02.003860,*,,BB4,Left,Right
2021-03-08 17:59:05.867211,0.4217,,Food_log,Left,Right
2021-03-08 18:00:14.182002,*,,BB5,Left,Right
2021-03-08 18:00:29.229540,-,,END,Left,Right
2021-03-09 12:32:25.874322,+,,START,Left,Right
2021-03-09 12:32:29.190816,+,,Session start,Left,Right
2021-03-09 12:33:15.183462,*,,BB2,Left,Right
2021-03-09 12:34:10.689474,-,,END,Left,Right
2021-03-09 12:44:27.716260,+,,START,Left,Right
2021-03-09 12:44:34.351479,+,,Session start,Left,Right
2021-03-09 12:44:51.563060,*,,BB2,Left,Right
2021-03-09 12:44:54.094344,*,,BB4,Left,Right
2021-03-09 12:45:32.350130,0.6092,,Food_log,Left,Right
2021-03-09 12:45:39.680994,*,,BB4,Left,Right
2021-03-09 12:46:37.591786,0.5142,,Food_log,Left,Right
2021-03-09 12:46:44.716267,*,,BB3,Left,Right
2021-03-09 12:47:51.797473,0.7108,,Run_log,Left,Right
2021-03-09 12:47:56.441818,*,,BB3,Left,Right
2021-03-09 12:48:19.246136,0.545,,Run_log,Left,Right
2021-03-09 12:48:26.725360,*,,BB3,Left,Right
2021-03-09 12:48:28.534411,0.5583,,Run_log,Left,Right
2021-03-09 12:48:34.273351,*,,BB4,Left,Right
2021-03-09 12:49:22.233037,0.5542,,Food_log,Left,Right
2021-03-09 12:49:34.445352,*,,BB3,Left,Right
2021-03-09 12:49:40.767190,0.595,,Run_log,Left,Right
2021-03-09 12:50:08.282883,-,,END,Left,Right
2021-03-09 15:29:43.815263,+,,START,Left,Right
2021-03-09 15:29:47.534315,+,,Session start,Left,Right
2021-03-09 15:30:04.020392,*,,BB2,Left,Right
2021-03-09 15:30:07.559426,*,,BB4,Left,Right
2021-03-09 15:31:55.071757,0.7492,,Food_log,Left,Right
2021-03-09 15:32:04.655793,*,,BB3,Left,Right
2021-03-09 15:32:56.790960,0.62,,Run_log,Left,Right
2021-03-09 15:33:03.542460,*,,BB4,Left,Right
2021-03-09 15:34:30.371265,0.7375,,Food_log,Left,Right
2021-03-09 15:34:38.855621,*,,BB4,Left,Right
2021-03-09 15:37:03.767481,0.5975,,Food_log,Left,Right
2021-03-09 15:37:08.766135,*,,BB3,Left,Right
2021-03-09 15:37:17.301930,0.6292,,Run_log,Left,Right
2021-03-09 15:37:51.710467,-,,END,Left,Right
2021-03-09 16:06:10.207024,+,,START,Left,Right
2021-03-09 16:06:13.825531,+,,Session start,Left,Right
2021-03-09 16:06:35.223723,*,,BB2,Left,Right
2021-03-09 16:06:44.119401,*,,BB3,Left,Right
2021-03-09 16:06:50.507239,0.4883,,Run_log,Left,Right
2021-03-09 16:07:12.038011,*,,BB3,Left,Right
2021-03-09 16:07:16.875243,0.4858,,Run_log,Left,Right
2021-03-09 16:07:20.900413,*,,BB4,Left,Right
2021-03-09 16:07:56.692304,0.5992,,Food_log,Left,Right
2021-03-09 16:08:22.502661,*,,BB3,Left,Right
2021-03-09 16:08:39.255921,0.42,,Run_log,Left,Right
2021-03-09 16:09:08.876834,-,,END,Left,Right
2021-03-09 16:11:27.221029,+,,START,Left,Right
2021-03-09 16:11:30.436960,+,,Session start,Left,Right
2021-03-09 16:11:43.491844,*,,BB2,Left,Right
2021-03-09 16:11:48.737141,*,,BB4,Left,Right
2021-03-09 16:12:17.143355,0.54,,Food_log,Left,Right
2021-03-09 16:12:23.713795,*,,BB4,Left,Right
2021-03-09 16:13:50.234253,0.6458,,Food_log,Left,Right
2021-03-09 16:13:54.226263,*,,BB3,Left,Right
2021-03-09 16:16:13.204428,1.1425,,Run_log,Left,Right
2021-03-09 16:16:37.798316,*,,BB4,Left,Right
2021-03-09 16:18:23.252643,0.4883,,Food_log,Left,Right
2021-03-09 16:18:24.914620,*,,BB3,Left,Right
2021-03-09 16:19:25.734561,1.4658,,Run_log,Left,Right
2021-03-09 16:19:50.611295,*,,BB3,Left,Right
2021-03-09 16:20:03.900628,0.4475,,Run_log,Left,Right
2021-03-09 16:20:08.183395,*,,BB4,Left,Right
2021-03-09 16:20:39.609034,0.6292,,Food_log,Left,Right
2021-03-09 16:21:00.213025,*,,BB3,Left,Right
2021-03-09 16:21:24.783772,0.5217,,Run_log,Left,Right
2021-03-09 16:21:27.372823,*,,BB4,Left,Right
2021-03-09 16:22:01.334512,0.6383,,Food_log,Left,Right
2021-03-09 16:24:29.980045,-,,END,Left,Right
2021-03-09 16:31:04.018048,+,,START,Left,Right
2021-03-09 16:31:10.553574,+,,Session start,Left,Right
2021-03-09 16:31:24.544996,*,,BB2,Left,Right
2021-03-09 16:31:28.118182,*,,BB4,Left,Right
2021-03-09 16:38:43.421044,0.6608,,Food_log,Left,Right
2021-03-09 16:38:55.955353,*,,BB3,Left,Right
2021-03-09 16:39:26.669557,0.5442,,Run_log,Left,Right
2021-03-09 16:39:44.651241,*,,BB4,Left,Right
2021-03-09 16:41:34.498362,0.6183,,Food_log,Left,Right
2021-03-09 16:41:38.753559,*,,BB4,Left,Right
2021-03-09 16:44:01.421043,0.5625,,Food_log,Left,Right
2021-03-09 16:44:14.736078,-,,END,Left,Right
2021-03-09 16:45:37.892466,+,,START,Left,Right
2021-03-09 16:45:42.315584,+,,Session start,Left,Right
2021-03-09 16:45:55.718487,*,,BB2,Left,Right
2021-03-09 16:45:59.133731,*,,BB3,Left,Right
2021-03-09 16:46:16.543358,0.5292,,Run_log,Left,Right
2021-03-09 16:46:24.631605,*,,BB4,Left,Right
2021-03-09 16:46:45.307942,0.6,,Food_log,Left,Right
2021-03-09 16:46:46.534968,*,,BB3,Left,Right
2021-03-09 16:46:50.332432,0.5308,,Run_log,Left,Right
2021-03-09 16:46:54.499210,*,,BB3,Left,Right
2021-03-09 16:47:00.008642,0.5492,,Run_log,Left,Right
2021-03-09 16:47:01.172911,*,,BB3,Left,Right
2021-03-09 16:47:07.112689,0.6533,,Run_log,Left,Right
2021-03-09 16:47:09.731538,*,,BB3,Left,Right
2021-03-09 16:47:22.530442,1.0492,,Run_log,Left,Right
2021-03-09 16:47:30.550028,-,,END,Left,Right
2021-03-09 16:55:23.027561,+,,START,Left,Right
2021-03-09 16:56:02.048670,+,,Session start,Left,Right
2021-03-09 16:56:15.217120,*,,BB2,Left,Right
2021-03-09 16:56:22.777647,-,,END,Left,Right
2021-03-09 18:57:02.102192,+,,START,Left,Right
2021-03-09 18:57:04.715176,+,,Session start,Left,Right
2021-03-09 18:57:23.579548,*,,BB2,Left,Right
2021-03-09 18:57:28.553745,*,,BB4,Left,Right
2021-03-09 18:58:14.503550,0.6725,,Food_log,Left,Right
2021-03-09 18:58:29.306280,*,,BB3,Left,Right
2021-03-09 18:59:18.280200,1.085,,Run_log,Left,Right
2021-03-09 18:59:23.720265,*,,BB4,Left,Right
2021-03-09 19:01:12.277403,0.5492,,Food_log,Left,Right
2021-03-09 19:01:40.052941,*,,BB3,Left,Right
2021-03-09 19:02:47.161949,0.7192,,Run_log,Left,Right
2021-03-09 19:03:22.646472,*,,BB4,Left,Right
2021-03-09 19:05:57.569177,0.5483,,Food_log,Left,Right
2021-03-09 19:06:39.041676,*,,BB3,Left,Right
2021-03-09 19:07:49.063100,0.7283,,Run_log,Left,Right
2021-03-09 19:10:52.197453,-,,END,Left,Right
2021-03-09 19:41:01.244539,+,,START,Left,Right
2021-03-09 19:41:02.952436,+,,Session start,Left,Right
2021-03-09 19:41:17.330764,*,,BB2,Left,Right
2021-03-09 19:41:21.721818,*,,BB3,Left,Right
2021-03-09 19:42:46.407849,1.005,,Run_log,Left,Right
2021-03-09 19:43:00.918240,-,,END,Left,Right
2021-03-10 11:58:35.464514,+,,START,Left,Right
2021-03-10 11:58:40.088549,+,,Session start,Left,Right
2021-03-10 11:58:54.468574,*,,BB2,Left,Right
2021-03-10 11:59:01.740811,-,,END,Left,Right
2021-03-10 12:09:46.661741,+,,START,Left,Right
2021-03-10 12:12:55.624417,+,,Session start,Left,Right
2021-03-10 12:13:11.198407,*,,BB2,Left,Right
2021-03-10 12:13:21.771512,*,,BB3,Left,Right
2021-03-10 12:15:01.771574,4.7225,,Run_log,Left,Right
2021-03-10 12:15:23.374636,*,,BB4,Left,Right
2021-03-10 12:16:44.298926,0.6442,,Food_log,Left,Right
2021-03-10 12:16:48.988658,*,,BB3,Left,Right
2021-03-10 12:17:18.422175,0.79,,Run_log,Left,Right
2021-03-10 12:17:26.764608,*,,BB4,Left,Right
2021-03-10 12:20:21.851828,0.6483,,Food_log,Left,Right
2021-03-10 12:20:48.350599,*,,BB3,Left,Right
2021-03-10 12:20:52.291604,0.6708,,Run_log,Left,Right
2021-03-10 12:21:03.755753,*,,BB4,Left,Right
2021-03-10 12:21:50.869591,0.8142,,Food_log,Left,Right
2021-03-10 12:22:37.757100,-,,END,Left,Right
2021-03-10 12:51:01.093156,+,,START,Left,Right
2021-03-10 12:58:00.251185,+,,Session start,Left,Right
2021-03-10 12:58:15.919907,*,,BB2,Left,Right
2021-03-10 12:58:19.235675,*,,BB3,Left,Right
2021-03-10 12:58:58.126578,1.1092,,Run_log,Left,Right
2021-03-10 12:59:29.452078,*,,BB3,Left,Right
2021-03-10 12:59:56.595698,0.71,,Run_log,Left,Right
2021-03-10 13:00:00.905047,*,,BB3,Left,Right
2021-03-10 13:00:17.135878,0.6675,,Run_log,Left,Right
2021-03-10 13:00:37.076481,*,,BB3,Left,Right
2021-03-10 13:02:51.476433,1.0767,,Run_log,Left,Right
2021-03-10 13:03:07.133655,*,,BB3,Left,Right
2021-03-10 13:06:30.778643,0.6117,,Run_log,Left,Right
2021-03-10 13:06:42.875844,*,,BB4,Left,Right
2021-03-10 13:08:28.833548,0.8233,,Food_log,Left,Right
2021-03-10 13:09:41.521319,-,,END,Left,Right
2021-03-10 16:01:48.967010,+,,START,Left,Right
2021-03-10 16:05:05.371027,+,,Session start,Left,Right
2021-03-10 16:05:20.361260,*,,BB2,Left,Right
2021-03-10 16:05:23.737701,*,,BB3,Left,Right
2021-03-10 16:05:44.250914,0.8133,,Run_log,Left,Right
2021-03-10 16:05:53.002462,*,,BB3,Left,Right
2021-03-10 16:06:14.689742,0.705,,Run_log,Left,Right
2021-03-10 16:07:01.491896,-,,END,Left,Right
2021-03-10 16:07:23.627506,+,,START,Left,Right
2021-03-10 16:07:44.141001,+,,Session start,Left,Right
2021-03-10 16:07:57.672615,*,,BB2,Left,Right
2021-03-10 16:08:01.270180,*,,BB4,Left,Right
2021-03-10 16:11:04.533828,0.7358,,Food_log,Left,Right
2021-03-10 16:11:10.873933,*,,BB3,Left,Right
2021-03-10 16:11:43.065026,1.0308,,Run_log,Left,Right
2021-03-10 16:11:52.154422,*,,BB3,Left,Right
2021-03-10 16:11:57.361921,0.645,,Run_log,Left,Right
2021-03-10 16:12:00.913892,*,,BB3,Left,Right
2021-03-10 16:17:27.816369,2.1642,,Run_log,Left,Right
2021-03-10 16:17:57.326823,-,,END,Left,Right
2021-03-10 16:20:15.746215,+,,START,Left,Right
2021-03-10 16:20:18.560266,+,,Session start,Left,Right
2021-03-10 16:20:39.327817,*,,BB2,Left,Right
2021-03-10 16:20:39.797900,*,,BB3,Left,Right
2021-03-10 16:28:24.017095,0.6908,,Run_log,Left,Right
2021-03-10 16:28:45.332437,-,,END,Left,Right
2021-03-10 16:32:18.844022,+,,START,Left,Right
2021-03-10 16:32:21.256370,+,,Session start,Left,Right
2021-03-10 16:32:34.872082,*,,BB2,Left,Right
2021-03-10 16:32:35.660266,*,,BB3,Left,Right
2021-03-10 16:33:01.266810,0.7833,,Run_log,Left,Right
2021-03-10 16:33:14.686968,*,,BB3,Left,Right
2021-03-10 16:33:53.896293,0.6217,,Run_log,Left,Right
2021-03-10 16:34:01.909676,-,,END,Left,Right
2021-03-10 16:37:12.183383,+,,START,Left,Right
2021-03-10 16:37:14.695509,+,,Session start,Left,Right
2021-03-10 16:37:33.926354,*,,BB2,Left,Right
2021-03-10 16:37:34.663790,*,,BB3,Left,Right
2021-03-10 16:39:59.350444,1.1283,,Run_log,Left,Right
2021-03-10 16:40:11.112492,-,,END,Left,Right
2021-03-10 16:43:45.367231,+,,START,Left,Right
2021-03-10 16:43:48.180881,+,,Session start,Left,Right
2021-03-10 16:44:58.777930,*,,BB2,Left,Right
2021-03-10 16:44:59.467936,*,,BB3,Left,Right
2021-03-10 16:46:37.187391,0.8125,,Run_log,Left,Right
2021-03-10 16:46:50.022738,-,,END,Left,Right
2021-03-11 11:45:00.949467,+,,START,Left,Right
2021-03-11 11:45:08.691246,+,,Session start,Left,Right
2021-03-11 11:45:25.382651,*,,BB2,Left,Right
2021-03-11 11:45:26.280352,*,,BB3,Left,Right
2021-03-11 11:45:41.214723,0.565,,Run_log,Left,Right
2021-03-11 11:45:50.370451,*,,BB3,Left,Right
2021-03-11 11:46:20.167827,0.4792,,Run_log,Left,Right
2021-03-11 11:46:34.369380,*,,BB3,Left,Right
2021-03-11 11:47:12.235217,0.6625,,Run_log,Left,Right
2021-03-11 11:47:23.645344,-,,END,Left,Right
2021-03-11 11:48:18.015939,+,,START,Left,Right
2021-03-11 11:48:20.326959,+,,Session start,Left,Right
2021-03-11 11:48:34.313750,*,,BB2,Left,Right
2021-03-11 11:48:34.905407,*,,BB3,Left,Right
2021-03-11 11:49:13.855983,0.6017,,Run_log,Left,Right
2021-03-11 11:49:25.853328,*,,BB4,Left,Right
2021-03-11 11:49:58.396655,0.7283,,Food_log,Left,Right
2021-03-11 11:50:04.604510,*,,BB4,Left,Right
2021-03-11 11:52:37.079027,0.5592,,Food_log,Left,Right
2021-03-11 11:52:49.019110,-,,END,Left,Right
2021-03-11 11:53:45.848617,+,,START,Left,Right
2021-03-11 11:53:47.959090,+,,Session start,Left,Right
2021-03-11 11:54:11.845663,*,,BB2,Left,Right
2021-03-11 11:54:12.332368,*,,BB3,Left,Right
2021-03-11 11:54:28.844883,0.5983,,Run_log,Left,Right
2021-03-11 11:54:56.342224,*,,BB4,Left,Right
2021-03-11 11:58:08.771324,0.5683,,Food_log,Left,Right
2021-03-11 11:58:20.782655,-,,END,Left,Right
2021-03-11 12:04:08.075863,+,,START,Left,Right
2021-03-11 12:04:24.365973,+,,Session start,Left,Right
2021-03-11 12:05:36.446895,+,,START,Left,Right
2021-03-11 13:58:31.639487,+,,START,Left,Right
2021-03-11 13:58:35.257777,+,,Session start,Left,Right
2021-03-11 13:58:50.558697,*,,BB2,Left,Right
2021-03-11 13:58:55.537847,*,,BB3,Left,Right
2021-03-11 13:59:07.100420,0.5275,,Run_log,Left,Right
2021-03-11 13:59:31.151530,*,,BB4,Left,Right
2021-03-11 13:59:37.972112,0.5783,,Food_log,Left,Right
2021-03-11 13:59:44.531580,*,,BB4,Left,Right
2021-03-11 14:00:51.428364,0.5325,,Food_log,Left,Right
2021-03-11 14:01:07.178997,*,,BB3,Left,Right
2021-03-11 14:01:23.633292,0.585,,Run_log,Left,Right
2021-03-11 14:01:34.967677,*,,BB3,Left,Right
2021-03-11 14:01:54.055789,2.625,,Run_log,Left,Right
2021-03-11 14:02:03.237860,*,,BB4,Left,Right
2021-03-11 14:02:57.729051,0.6833,,Food_log,Left,Right
2021-03-11 14:03:15.022906,-,,END,Left,Right
2021-03-11 14:04:27.401629,+,,START,Left,Right
2021-03-11 14:04:29.712558,+,,Session start,Left,Right
2021-03-11 14:04:49.370783,*,,BB2,Left,Right
2021-03-11 14:04:50.245156,*,,BB3,Left,Right
2021-03-11 14:05:12.421029,0.5592,,Run_log,Left,Right
2021-03-11 14:05:27.442584,-,,END,Left,Right
2021-03-11 14:08:39.749537,+,,START,Left,Right
2021-03-11 14:10:34.494282,+,,Session start,Left,Right
2021-03-11 14:10:51.986144,*,,BB2,Left,Right
2021-03-11 14:10:52.967245,*,,BB3,Left,Right
2021-03-11 14:11:50.584874,0.6867,,Run_log,Left,Right
2021-03-11 14:11:55.078061,*,,BB4,Left,Right
2021-03-11 14:14:26.307697,0.59,,Food_log,Left,Right
2021-03-11 14:14:31.090224,*,,BB3,Left,Right
2021-03-11 14:15:09.475104,0.6958,,Run_log,Left,Right
2021-03-11 14:15:36.203600,*,,BB3,Left,Right
2021-03-11 14:19:26.553748,0.4833,,Run_log,Left,Right
2021-03-11 14:19:50.819745,*,,BB4,Left,Right
2021-03-11 14:20:31.627904,0.54,,Food_log,Left,Right
2021-03-11 14:20:45.909868,-,,END,Left,Right
2021-03-11 14:22:47.421090,+,,START,Left,Right
2021-03-11 14:22:49.832634,+,,Session start,Left,Right
2021-03-11 14:23:02.813205,*,,BB2,Left,Right
2021-03-11 14:23:03.330686,*,,BB3,Left,Right
2021-03-11 14:24:41.656131,0.6067,,Run_log,Left,Right
2021-03-11 14:24:49.753614,*,,BB4,Left,Right
2021-03-11 14:25:47.385960,0.5508,,Food_log,Left,Right
2021-03-11 14:25:55.978467,-,,END,Left,Right
2021-03-11 14:26:45.267713,+,,START,Left,Right
2021-03-11 14:26:48.182157,+,,Session start,Left,Right
2021-03-11 14:27:02.082945,*,,BB2,Left,Right
2021-03-11 14:27:02.619468,*,,BB3,Left,Right
2021-03-11 14:30:45.276102,0.7625,,Run_log,Left,Right
2021-03-11 14:30:55.884469,*,,BB4,Left,Right
2021-03-11 14:32:04.019719,0.5867,,Food_log,Left,Right
2021-03-11 14:32:20.031379,-,,END,Left,Right
2021-03-11 14:35:26.668904,+,,START,Left,Right
2021-03-11 14:35:31.192216,+,,Session start,Left,Right
2021-03-11 14:36:38.953489,*,,BB2,Left,Right
2021-03-11 14:36:41.085314,*,,BB3,Left,Right
2021-03-11 14:36:54.616482,0.5717,,Run_log,Left,Right
2021-03-11 14:36:58.274072,*,,BB3,Left,Right
2021-03-11 14:37:32.102506,5.0133,,Run_log,Left,Right
2021-03-11 14:37:47.172053,-,,END,Left,Right
2021-03-11 14:38:13.999743,+,,START,Left,Right
2021-03-11 14:38:15.808279,+,,Session start,Left,Right
2021-03-11 14:41:04.621754,*,,BB2,Left,Right
2021-03-11 14:41:05.296470,*,,BB3,Left,Right
2021-03-11 14:46:10.789368,4.8342,,Run_log,Left,Right
2021-03-11 14:46:22.882483,*,,BB4,Left,Right
2021-03-11 14:47:26.190364,0.5692,,Food_log,Left,Right
2021-03-11 14:47:37.610320,*,,BB3,Left,Right
2021-03-11 14:48:18.250085,0.685,,Run_log,Left,Right
2021-03-11 14:48:28.620787,*,,BB4,Left,Right
2021-03-11 14:51:22.234936,0.5342,,Food_log,Left,Right
2021-03-11 14:51:32.962740,-,,END,Left,Right
2021-03-11 14:52:00.046995,+,,START,Left,Right
2021-03-11 14:52:01.654105,+,,Session start,Left,Right
2021-03-11 14:52:16.383820,*,,BB2,Left,Right
2021-03-11 14:52:19.167045,*,,BB3,Left,Right
2021-03-11 14:52:53.067959,0.7967,,Run_log,Left,Right
2021-03-11 14:52:59.245589,*,,BB4,Left,Right
2021-03-11 14:53:45.065827,0.5617,,Food_log,Left,Right
2021-03-11 14:53:57.161690,-,,END,Left,Right
2021-03-11 14:57:52.428863,+,,START,Left,Right
2021-03-11 14:58:27.725839,+,,Session start,Left,Right
2021-03-11 14:58:41.392620,*,,BB2,Left,Right
2021-03-11 14:58:42.065195,*,,BB3,Left,Right
2021-03-11 14:59:03.064360,4.9433,,Run_log,Left,Right
2021-03-11 15:05:39.087634,*,,BB4,Left,Right
2021-03-11 15:06:16.469207,0.6442,,Food_log,Left,Right
2021-03-11 15:06:28.417827,-,,END,Left,Right
2021-03-11 16:41:48.242737,+,,START,Left,Right
2021-03-11 16:42:02.521022,+,,Session start,Left,Right
2021-03-11 16:42:17.665164,*,,BB2,Left,Right
2021-03-11 16:42:31.162776,*,,BB3,Left,Right
2021-03-11 16:43:31.024791,0.6783,,Run_log,Left,Right
2021-03-11 16:43:37.385519,*,,BB4,Left,Right
2021-03-11 16:44:46.811001,0.6975,,Food_log,Left,Right
2021-03-11 16:45:02.059666,*,,BB3,Left,Right
2021-03-11 16:47:29.114649,0.6725,,Run_log,Left,Right
2021-03-11 16:50:39.253537,-,,END,Left,Right
2021-03-11 16:50:42.637384,+,,START,Left,Right
2021-03-11 16:50:44.244769,+,,Session start,Left,Right
2021-03-11 16:59:22.825925,+,,START,Left,Right
2021-03-11 16:59:29.361181,+,,Session start,Left,Right
2021-03-11 16:59:45.066974,*,,BB2,Left,Right
2021-03-11 16:59:48.729271,*,,BB3,Left,Right
2021-03-11 17:04:41.519850,0.74,,Run_log,Left,Right
2021-03-11 17:04:47.116783,*,,BB4,Left,Right
2021-03-11 17:06:33.332588,0.5883,,Food_log,Left,Right
2021-03-11 17:08:06.243786,-,,END,Left,Right
2021-03-11 17:08:11.364087,+,,START,Left,Right
2021-03-11 17:08:44.348724,+,,Session start,Left,Right
2021-03-11 17:09:01.849062,*,,BB2,Left,Right
2021-03-11 17:09:03.265746,*,,BB4,Left,Right
2021-03-11 17:09:44.434828,0.7558,,Food_log,Left,Right
2021-03-11 17:09:55.743138,*,,BB3,Left,Right
