Date_Time,Rotation,Pellet_Retrieval,Type,Wheel_Position,FED_Position
2021-03-05 13:41:07.528601,0.6567,,Food_log,Left,Right
2021-03-05 13:41:50.434794,*,,BB4,Left,Right
2021-03-05 13:41:53.961258,0.4683,,Food_log,Left,Right
2021-03-05 13:42:08.653414,*,,BB3,Left,Right
2021-03-05 13:42:18.673486,0.4667,,Run_log,Left,Right
2021-03-05 13:42:23.354619,*,,BB3,Left,Right
2021-03-05 13:43:30.490857,5.0358,,Run_log,Left,Right
2021-03-05 13:43:51.943359,*,,BB5,Left,Right
2021-03-05 13:44:06.984300,-,,END,Left,Right
2021-03-05 13:44:13.869459,+,,Session start,Left,Right
2021-03-05 13:44:30.172553,*,,BB2,Left,Right
2021-03-05 13:44:31.820859,*,,BB4,Left,Right
2021-03-05 13:44:37.655118,0.4767,,Food_log,Left,Right
2021-03-05 13:44:39.935382,*,,BB3,Left,Right
2021-03-05 13:44:43.179065,0.4242,,Run_log,Left,Right
2021-03-05 13:44:45.890311,*,,BB4,Left,Right
2021-03-05 13:44:48.262411,0.5075,,Food_log,Left,Right
2021-03-05 13:45:07.984732,*,,BB5,Left,Right
2021-03-05 13:45:23.029526,-,,END,Left,Right
2021-03-05 13:45:34.617049,+,,Session start,Left,Right
2021-03-05 13:45:50.297133,*,,BB2,Left,Right
2021-03-05 13:45:51.191752,*,,BB3,Left,Right
2021-03-05 13:46:29.691430,0.4875,,Run_log,Left,Right
2021-03-05 13:46:40.611077,*,,BB5,Left,Right
2021-03-05 13:46:55.650675,-,,END,Left,Right
2021-03-05 13:47:12.193297,+,,Session start,Left,Right
2021-03-05 13:47:28.886310,*,,BB2,Left,Right
2021-03-05 13:47:29.738199,*,,BB4,Left,Right
2021-03-05 13:47:42.756598,0.4625,,Food_log,Left,Right
2021-03-05 13:47:52.342974,*,,BB3,Left,Right
2021-03-05 13:48:12.288575,0.4708,,Run_log,Left,Right
2021-03-05 13:48:25.701795,*,,BB4,Left,Right
2021-03-05 13:49:06.120743,0.5725,,Food_log,Left,Right
2021-03-05 13:49:33.223353,*,,BB5,Left,Right
2021-03-05 13:49:48.261311,-,,END,Left,Right
2021-03-05 13:50:28.232037,+,,Session start,Left,Right
2021-03-05 13:50:46.272557,*,,BB2,Left,Right
2021-03-05 13:50:47.121503,*,,BB3,Left,Right
2021-03-05 13:51:31.024577,0.5992,,Run_log,Left,Right
2021-03-05 13:51:53.708769,*,,BB5,Left,Right
2021-03-05 13:52:08.738330,-,,END,Left,Right
2021-03-05 13:52:40.562151,+,,Session start,Left,Right
2021-03-05 13:52:56.712505,*,,BB2,Left,Right
2021-03-05 13:52:57.714825,*,,BB4,Left,Right
2021-03-05 13:53:00.686091,0.3992,,Food_log,Left,Right
2021-03-05 13:54:15.088699,*,,BB5,Left,Right
2021-03-05 13:54:30.132640,-,,END,Left,Right
2021-03-05 13:54:37.915329,+,,Session start,Left,Right
2021-03-05 13:54:54.874041,*,,BB2,Left,Right
2021-03-05 13:54:56.583221,*,,BB3,Left,Right
2021-03-05 13:55:02.314885,0.54,,Run_log,Left,Right
2021-03-05 13:55:07.249594,*,,BB3,Left,Right
2021-03-05 13:55:16.366834,0.445,,Run_log,Left,Right
2021-03-05 13:55:18.041489,*,,BB3,Left,Right
2021-03-05 13:55:28.230771,0.7908,,Run_log,Left,Right
2021-03-05 13:55:31.327235,*,,BB4,Left,Right
2021-03-05 13:55:36.950050,0.49,,Food_log,Left,Right
2021-03-05 13:55:38.909183,*,,BB3,Left,Right
2021-03-05 13:55:43.874413,0.5292,,Run_log,Left,Right
2021-03-05 13:56:04.104347,*,,BB5,Left,Right
2021-03-05 13:56:19.151186,-,,END,Left,Right
2021-03-05 13:56:25.633836,+,,Session start,Left,Right
2021-03-05 13:56:44.502707,*,,BB2,Left,Right
2021-03-05 13:56:45.792826,*,,BB4,Left,Right
2021-03-05 14:02:38.621657,0.5683,,Food_log,Left,Right
2021-03-05 14:02:55.517943,*,,BB4,Left,Right
2021-03-05 14:02:57.061419,0.4433,,Food_log,Left,Right
2021-03-05 14:03:24.232156,*,,BB5,Left,Right
2021-03-05 14:03:39.270619,-,,END,Left,Right
2021-03-05 14:04:50.112329,+,,Session start,Left,Right
2021-03-05 14:05:06.501883,*,,BB2,Left,Right
2021-03-05 14:05:07.428380,*,,BB3,Left,Right
2021-03-05 14:05:57.989592,8.285,,Run_log,Left,Right
2021-03-05 14:05:59.864197,*,,BB3,Left,Right
2021-03-05 14:06:05.165611,0.53,,Run_log,Left,Right
2021-03-05 14:06:07.994551,*,,BB3,Left,Right
2021-03-05 14:06:09.746193,0.45,,Run_log,Left,Right
2021-03-05 14:06:13.403433,*,,BB3,Left,Right
2021-03-05 14:06:20.502909,0.5167,,Run_log,Left,Right
2021-03-05 14:06:44.263978,*,,BB5,Left,Right
2021-03-05 14:06:59.300119,-,,END,Left,Right
2021-03-05 14:07:04.372591,+,,Session start,Left,Right
2021-03-05 14:07:20.010793,*,,BB2,Left,Right
2021-03-05 14:07:20.748354,*,,BB4,Left,Right
2021-03-05 14:07:22.584914,0.4525,,Food_log,Left,Right
2021-03-05 14:07:24.563377,*,,BB4,Left,Right
2021-03-05 14:07:34.583647,0.4542,,Food_log,Left,Right
2021-03-05 14:08:34.008157,*,,BB5,Left,Right
2021-03-05 14:08:49.050468,-,,END,Left,Right
2021-03-05 14:08:53.015112,+,,Session start,Left,Right
2021-03-05 14:09:10.531181,*,,BB5,Left,Right
2021-03-05 14:09:25.571786,-,,END,Left,Right
2021-03-08 11:49:06.918165,+,,Session start,Left,Right
2021-03-08 11:49:25.573928,*,,BB2,Left,Right
2021-03-08 11:49:26.712621,*,,BB3,Left,Right
2021-03-08 11:49:35.964547,0.6883,,Run_log,Left,Right
2021-03-08 11:49:38.782096,*,,BB3,Left,Right
2021-03-08 11:49:54.759518,0.6767,,Run_log,Left,Right
2021-03-08 11:50:02.483483,*,,BB4,Left,Right
2021-03-08 11:50:13.378475,0.7825,,Food_log,Left,Right
2021-03-08 11:50:17.243647,*,,BB3,Left,Right
2021-03-08 11:51:31.001243,0.8158,,Run_log,Left,Right
2021-03-08 11:51:39.549781,*,,BB4,Left,Right
2021-03-08 11:52:02.820478,0.655,,Food_log,Left,Right
2021-03-08 11:52:04.377124,*,,BB3,Left,Right
2021-03-08 11:52:39.573351,1.035,,Run_log,Left,Right
2021-03-08 11:52:50.349604,*,,BB4,Left,Right
2021-03-08 11:53:07.435513,0.6733,,Food_log,Left,Right
2021-03-08 11:53:18.808274,*,,BB4,Left,Right
2021-03-08 11:53:37.000919,0.5483,,Food_log,Left,Right
2021-03-08 11:53:40.458059,*,,BB3,Left,Right
2021-03-08 11:54:02.372294,1.0692,,Run_log,Left,Right
2021-03-08 11:54:03.614447,*,,BB4,Left,Right
2021-03-08 11:55:13.641655,0.7883,,Food_log,Left,Right
2021-03-08 11:55:19.146922,*,,BB3,Left,Right
2021-03-08 11:55:50.953324,0.63,,Run_log,Left,Right
2021-03-08 11:55:54.615937,*,,BB3,Left,Right
2021-03-08 11:56:52.095023,0.7525,,Run_log,Left,Right
2021-03-08 11:57:06.080917,*,,BB4,Left,Right
2021-03-08 11:57:10.881925,0.5558,,Food_log,Left,Right
2021-03-08 11:57:21.693898,*,,BB5,Left,Right
2021-03-08 11:57:36.737926,-,,END,Left,Right
2021-03-08 11:57:44.325762,+,,Session start,Left,Right
2021-03-08 11:58:02.300985,*,,BB2,Left,Right
2021-03-08 11:58:03.311340,*,,BB3,Left,Right
2021-03-08 11:58:31.277851,0.6908,,Run_log,Left,Right
2021-03-08 11:58:47.629916,*,,BB3,Left,Right
2021-03-08 11:59:06.188607,0.7608,,Run_log,Left,Right
2021-03-08 11:59:13.912982,*,,BB5,Left,Right
2021-03-08 11:59:28.945002,-,,END,Left,Right
2021-03-08 12:00:00.059690,+,,Session start,Left,Right
2021-03-08 12:00:17.217325,*,,BB2,Left,Right
2021-03-08 12:00:17.892389,*,,BB4,Left,Right
2021-03-08 12:00:33.351284,0.4808,,Food_log,Left,Right
2021-03-08 12:00:38.057311,*,,BB3,Left,Right
2021-03-08 12:01:38.159647,3.1725,,Run_log,Left,Right
2021-03-08 12:01:39.152907,*,,BB3,Left,Right
2021-03-08 12:02:16.452224,0.5183,,Run_log,Left,Right
2021-03-08 12:02:18.498591,*,,BB3,Left,Right
2021-03-08 12:03:06.373893,0.6367,,Run_log,Left,Right
2021-03-08 12:03:08.681221,*,,BB4,Left,Right
2021-03-08 12:05:25.906552,0.5683,,Food_log,Left,Right
2021-03-08 12:05:34.837315,*,,BB5,Left,Right
2021-03-08 12:05:49.877468,-,,END,Left,Right
2021-03-08 12:05:59.372717,+,,Session start,Left,Right
2021-03-08 12:06:18.582498,*,,BB2,Left,Right
2021-03-08 12:06:19.279887,*,,BB4,Left,Right
2021-03-08 12:07:10.036812,0.6867,,Food_log,Left,Right
2021-03-08 12:07:16.105550,*,,BB3,Left,Right
2021-03-08 12:07:29.434128,0.9958,,Run_log,Left,Right
2021-03-08 12:07:46.900468,*,,BB3,Left,Right
2021-03-08 12:08:06.339754,0.4325,,Run_log,Left,Right
2021-03-08 12:08:08.371916,*,,BB4,Left,Right
2021-03-08 12:08:19.844786,0.6217,,Food_log,Left,Right
2021-03-08 12:08:29.029726,*,,BB5,Left,Right
2021-03-08 12:08:44.073083,-,,END,Left,Right
2021-03-08 12:12:53.301935,+,,Session start,Left,Right
2021-03-08 12:13:11.078434,*,,BB2,Left,Right
2021-03-08 12:13:11.706805,*,,BB4,Left,Right
2021-03-08 12:13:42.241640,0.5625,,Food_log,Left,Right
2021-03-08 12:13:55.257153,*,,BB4,Left,Right
2021-03-08 12:14:06.721326,0.6175,,Food_log,Left,Right
2021-03-08 12:14:08.077305,*,,BB3,Left,Right
2021-03-08 12:15:41.467988,1.3825,,Run_log,Left,Right
2021-03-08 12:15:43.676569,*,,BB4,Left,Right
2021-03-08 12:16:25.410303,0.5792,,Food_log,Left,Right
2021-03-08 12:16:38.382272,*,,BB5,Left,Right
2021-03-08 12:16:53.433099,-,,END,Left,Right
2021-03-08 12:17:02.724527,+,,Session start,Left,Right
2021-03-08 12:17:20.603609,*,,BB2,Left,Right
2021-03-08 12:17:21.268717,*,,BB3,Left,Right
2021-03-08 12:17:28.315379,0.5608,,Run_log,Left,Right
2021-03-08 12:17:30.546731,*,,BB3,Left,Right
2021-03-08 12:18:05.988931,0.665,,Run_log,Left,Right
2021-03-08 12:18:19.314101,*,,BB3,Left,Right
2021-03-08 12:18:21.300792,0.5925,,Run_log,Left,Right
2021-03-08 12:18:29.923336,*,,BB3,Left,Right
2021-03-08 12:19:04.508734,3.065,,Run_log,Left,Right
2021-03-08 12:19:06.636814,*,,BB4,Left,Right
2021-03-08 12:20:47.607367,0.5958,,Food_log,Left,Right
2021-03-08 12:20:51.248412,*,,BB3,Left,Right
2021-03-08 12:21:08.801729,0.5158,,Run_log,Left,Right
2021-03-08 12:21:29.693316,*,,BB5,Left,Right
2021-03-08 12:21:44.739677,-,,END,Left,Right
2021-03-08 12:22:35.850558,+,,Session start,Left,Right
2021-03-08 12:22:52.123504,*,,BB2,Left,Right
2021-03-08 12:22:52.654549,*,,BB4,Left,Right
2021-03-08 12:22:56.625466,0.5333,,Food_log,Left,Right
2021-03-08 12:23:01.716779,*,,BB4,Left,Right
2021-03-08 12:23:07.665619,0.575,,Food_log,Left,Right
2021-03-08 12:23:25.174734,*,,BB5,Left,Right
2021-03-08 12:23:40.219871,-,,END,Left,Right
2021-03-08 12:23:59.764350,+,,Session start,Left,Right
2021-03-08 12:24:17.097568,*,,BB2,Left,Right
2021-03-08 12:24:17.688693,*,,BB3,Left,Right
2021-03-08 12:24:22.886891,0.53,,Run_log,Left,Right
2021-03-08 12:24:24.101201,*,,BB3,Left,Right
2021-03-08 12:26:43.103861,0.9683,,Run_log,Left,Right
2021-03-08 12:26:48.815192,*,,BB4,Left,Right
2021-03-08 12:26:58.760960,0.4908,,Food_log,Left,Right
2021-03-08 12:27:10.493946,*,,BB5,Left,Right
2021-03-08 12:27:25.583077,-,,END,Left,Right
2021-03-08 12:27:33.657830,+,,Session start,Left,Right
2021-03-08 12:27:53.582969,*,,BB2,Left,Right
2021-03-08 12:27:54.428367,*,,BB4,Left,Right
2021-03-08 12:28:59.987492,0.7042,,Food_log,Left,Right
2021-03-08 12:29:02.412140,*,,BB3,Left,Right
2021-03-08 12:29:37.030625,4.7633,,Run_log,Left,Right
2021-03-08 12:29:38.245228,*,,BB4,Left,Right
2021-03-08 12:30:16.919571,0.6783,,Food_log,Left,Right
2021-03-08 12:30:32.660524,*,,BB5,Left,Right
2021-03-08 12:30:47.701679,-,,END,Left,Right
2021-03-08 12:31:58.927924,+,,Session start,Left,Right
2021-03-08 12:32:13.683954,*,,BB2,Left,Right
2021-03-08 12:32:15.562852,*,,BB4,Left,Right
2021-03-08 12:34:02.261975,0.5933,,Food_log,Left,Right
2021-03-08 12:34:05.963381,*,,BB4,Left,Right
2021-03-08 12:34:40.096581,0.66,,Food_log,Left,Right
2021-03-08 12:34:41.928500,*,,BB3,Left,Right
2021-03-08 12:35:42.836201,0.5942,,Run_log,Left,Right
2021-03-08 12:35:43.954525,*,,BB4,Left,Right
2021-03-08 12:36:06.998958,0.6308,,Food_log,Left,Right
2021-03-08 12:37:15.264843,*,,BB3,Left,Right
2021-03-08 12:37:24.938155,0.75,,Run_log,Left,Right
2021-03-08 12:37:32.976697,*,,BB3,Left,Right
2021-03-08 12:37:34.984596,0.4708,,Run_log,Left,Right
2021-03-08 12:39:43.580831,*,,BB5,Left,Right
2021-03-08 12:39:58.626355,-,,END,Left,Right
2021-03-08 12:40:00.681848,+,,Session start,Left,Right
2021-03-08 12:40:16.376853,*,,BB2,Left,Right
2021-03-08 12:40:17.560232,*,,BB4,Left,Right
2021-03-08 12:40:21.722282,0.6042,,Food_log,Left,Right
2021-03-08 12:40:24.230943,*,,BB4,Left,Right
2021-03-08 12:40:47.456553,0.6267,,Food_log,Left,Right
2021-03-08 12:41:05.996449,*,,BB3,Left,Right
2021-03-08 12:41:49.553868,0.7242,,Run_log,Left,Right
2021-03-08 12:41:50.607822,*,,BB3,Left,Right
2021-03-08 12:42:04.753431,0.5383,,Run_log,Left,Right
2021-03-08 12:42:05.828002,*,,BB4,Left,Right
2021-03-08 12:44:12.858208,0.6933,,Food_log,Left,Right
2021-03-08 12:44:44.473672,*,,BB5,Left,Right
2021-03-08 12:44:59.513079,-,,END,Left,Right
2021-03-08 12:45:19.259082,+,,Session start,Left,Right
2021-03-08 12:45:36.088069,*,,BB2,Left,Right
2021-03-08 12:45:37.824469,*,,BB4,Left,Right
2021-03-08 12:48:02.562923,0.6383,,Food_log,Left,Right
2021-03-08 12:48:28.806024,*,,BB4,Left,Right
2021-03-08 12:48:34.148548,0.5317,,Food_log,Left,Right
2021-03-08 12:48:44.114625,*,,BB3,Left,Right
2021-03-08 12:49:09.651196,4.4925,,Run_log,Left,Right
2021-03-08 12:49:22.454072,*,,BB3,Left,Right
2021-03-08 12:51:03.684524,0.5975,,Run_log,Left,Right
2021-03-08 12:51:06.147523,*,,BB4,Left,Right
2021-03-08 12:51:27.890279,0.5808,,Food_log,Left,Right
2021-03-08 12:51:29.207871,*,,BB3,Left,Right
2021-03-08 12:52:47.046856,0.6392,,Run_log,Left,Right
2021-03-08 12:52:55.734082,*,,BB5,Left,Right
2021-03-08 12:53:10.775490,-,,END,Left,Right
2021-03-08 12:53:20.193401,+,,Session start,Left,Right
2021-03-08 12:53:39.377684,*,,BB2,Left,Right
2021-03-08 12:53:44.459776,*,,BB3,Left,Right
2021-03-08 12:53:46.405968,0.5308,,Run_log,Left,Right
2021-03-08 12:53:47.388090,*,,BB4,Left,Right
2021-03-08 12:54:14.439609,0.6983,,Food_log,Left,Right
2021-03-08 12:54:23.617808,*,,BB4,Left,Right
2021-03-08 12:54:35.283634,0.5008,,Food_log,Left,Right
2021-03-08 12:54:36.607451,*,,BB3,Left,Right
2021-03-08 12:54:37.724589,0.3033,,Run_log,Left,Right
2021-03-08 12:54:39.353272,*,,BB4,Left,Right
2021-03-08 12:55:48.665146,0.6158,,Food_log,Left,Right
2021-03-08 12:56:05.648491,*,,BB4,Left,Right
2021-03-08 12:57:02.278789,0.615,,Food_log,Left,Right
2021-03-08 12:57:17.222015,*,,BB5,Left,Right
2021-03-08 12:57:32.256152,-,,END,Left,Right
2021-03-08 12:57:45.777329,+,,Session start,Left,Right
2021-03-08 12:58:01.399424,*,,BB2,Left,Right
2021-03-08 12:58:02.173937,*,,BB4,Left,Right
2021-03-08 12:58:19.182941,0.5125,,Food_log,Left,Right
2021-03-08 12:58:20.201282,*,,BB3,Left,Right
2021-03-08 12:59:27.316190,15.58,,Run_log,Left,Right
2021-03-08 12:59:28.423216,*,,BB4,Left,Right
2021-03-08 13:00:00.813110,0.6717,,Food_log,Left,Right
2021-03-08 13:00:11.599946,*,,BB5,Left,Right
2021-03-08 13:00:26.642049,-,,END,Left,Right
2021-03-08 13:00:29.091713,+,,Session start,Left,Right
2021-03-08 13:00:44.150017,*,,BB2,Left,Right
2021-03-08 13:00:44.683795,*,,BB4,Left,Right
2021-03-08 13:01:35.482192,0.575,,Food_log,Left,Right
2021-03-08 13:01:41.173915,*,,BB3,Left,Right
2021-03-08 13:02:21.901191,1.6425,,Run_log,Left,Right
2021-03-08 13:02:23.794998,*,,BB3,Left,Right
2021-03-08 13:03:12.735494,1.4367,,Run_log,Left,Right
2021-03-08 13:03:13.712529,*,,BB4,Left,Right
2021-03-08 13:03:38.054251,0.5375,,Food_log,Left,Right
2021-03-08 13:03:44.782155,*,,BB3,Left,Right
2021-03-08 13:06:09.244582,0.7108,,Run_log,Left,Right
2021-03-08 13:06:12.727674,*,,BB4,Left,Right
2021-03-08 13:08:03.035773,0.585,,Food_log,Left,Right
2021-03-08 13:08:11.972076,*,,BB5,Left,Right
2021-03-08 13:08:27.017477,-,,END,Left,Right
2021-03-08 13:09:04.583546,+,,Session start,Left,Right
2021-03-08 13:09:21.980828,*,,BB2,Left,Right
2021-03-08 13:09:29.131428,*,,BB3,Left,Right
2021-03-08 13:09:34.626976,0.6225,,Run_log,Left,Right
2021-03-08 13:09:37.806468,*,,BB4,Left,Right
2021-03-08 13:09:39.505981,0.4817,,Food_log,Left,Right
2021-03-08 13:09:44.321663,*,,BB4,Left,Right
2021-03-08 13:09:48.553368,0.525,,Food_log,Left,Right
2021-03-08 13:10:26.723234,*,,BB3,Left,Right
2021-03-08 13:10:30.407800,0.5175,,Run_log,Left,Right
2021-03-08 13:10:56.381117,*,,BB5,Left,Right
2021-03-08 13:11:11.419187,-,,END,Left,Right
2021-03-08 13:12:01.138959,+,,Session start,Left,Right
2021-03-08 13:12:16.703621,*,,BB2,Left,Right
2021-03-08 13:12:23.970407,*,,BB4,Left,Right
2021-03-08 13:15:50.880018,0.6358,,Food_log,Left,Right
2021-03-08 13:16:02.940462,*,,BB5,Left,Right
2021-03-08 13:16:17.970104,-,,END,Left,Right
2021-03-08 13:16:24.354014,+,,Session start,Left,Right
2021-03-08 13:16:39.051308,*,,BB2,Left,Right
2021-03-08 13:16:39.596781,*,,BB4,Left,Right
2021-03-08 13:16:48.726580,0.525,,Food_log,Left,Right
2021-03-08 13:16:50.218561,*,,BB3,Left,Right
2021-03-08 13:16:52.367926,0.5767,,Run_log,Left,Right
2021-03-08 13:16:53.471088,*,,BB3,Left,Right
2021-03-08 13:17:43.091532,0.7633,,Run_log,Left,Right
2021-03-08 13:17:45.953378,*,,BB4,Left,Right
2021-03-08 13:17:48.933363,0.5058,,Food_log,Left,Right
2021-03-08 13:17:54.221425,*,,BB3,Left,Right
2021-03-08 13:18:13.671370,0.6283,,Run_log,Left,Right
2021-03-08 13:18:39.487321,*,,BB5,Left,Right
2021-03-08 13:18:54.522046,-,,END,Left,Right
2021-03-08 13:20:09.986713,+,,Session start,Left,Right
2021-03-08 13:20:25.410018,*,,BB2,Left,Right
2021-03-08 13:20:26.358742,*,,BB4,Left,Right
2021-03-08 13:20:30.568594,0.5058,,Food_log,Left,Right
2021-03-08 13:20:31.718618,*,,BB4,Left,Right
2021-03-08 13:26:18.059827,0.7108,,Food_log,Left,Right
2021-03-08 13:26:22.544774,*,,BB3,Left,Right
2021-03-08 13:26:26.932525,0.4683,,Run_log,Left,Right
2021-03-08 13:26:28.509875,*,,BB4,Left,Right
2021-03-08 13:26:37.454154,0.665,,Food_log,Left,Right
2021-03-08 13:26:38.350390,*,,BB3,Left,Right
2021-03-08 13:26:39.972219,0.5208,,Run_log,Left,Right
2021-03-08 13:26:40.974149,*,,BB4,Left,Right
2021-03-08 13:28:03.468535,0.7117,,Food_log,Left,Right
2021-03-08 13:28:57.826649,*,,BB5,Left,Right
2021-03-08 13:29:12.872118,-,,END,Left,Right
2021-03-08 13:29:56.250183,+,,Session start,Left,Right
2021-03-08 13:30:10.793742,*,,BB2,Left,Right
2021-03-08 13:30:11.423263,*,,BB4,Left,Right
2021-03-08 13:30:38.915736,0.5625,,Food_log,Left,Right
2021-03-08 13:30:40.348711,*,,BB3,Left,Right
2021-03-08 13:31:02.215251,0.7067,,Run_log,Left,Right
2021-03-08 13:32:03.609249,*,,BB4,Left,Right
2021-03-08 13:32:39.299429,0.5975,,Food_log,Left,Right
2021-03-08 13:33:13.793373,*,,BB5,Left,Right
2021-03-08 13:33:28.833590,-,,END,Left,Right
2021-03-08 13:33:37.325404,+,,Session start,Left,Right
2021-03-08 13:33:52.983743,*,,BB2,Left,Right
2021-03-08 13:33:54.319584,*,,BB4,Left,Right
2021-03-08 13:34:11.295174,0.5908,,Food_log,Left,Right
2021-03-08 13:34:42.064120,*,,BB5,Left,Right
2021-03-08 13:34:57.106054,-,,END,Left,Right
2021-03-08 13:35:24.212074,+,,Session start,Left,Right
2021-03-08 13:35:39.935678,*,,BB2,Left,Right
2021-03-08 13:35:40.613060,*,,BB4,Left,Right
2021-03-08 13:39:11.131632,0.6158,,Food_log,Left,Right
2021-03-08 13:39:16.540348,*,,BB3,Left,Right
2021-03-08 13:40:12.641003,0.7883,,Run_log,Left,Right
2021-03-08 13:40:17.178784,*,,BB4,Left,Right
2021-03-08 13:40:34.924528,0.6308,,Food_log,Left,Right
2021-03-08 13:42:16.526684,*,,BB5,Left,Right
2021-03-08 13:42:31.573346,-,,END,Left,Right
2021-03-08 13:42:58.372878,+,,Session start,Left,Right
2021-03-08 13:43:12.825750,*,,BB2,Left,Right
2021-03-08 13:43:13.928437,*,,BB4,Left,Right
2021-03-08 13:43:20.069232,0.5017,,Food_log,Left,Right
2021-03-08 13:43:21.018010,*,,BB3,Left,Right
2021-03-08 13:43:50.348040,7.015,,Run_log,Left,Right
2021-03-08 13:44:29.996868,*,,BB5,Left,Right
2021-03-08 13:44:45.048043,-,,END,Left,Right
2021-03-08 13:44:53.559016,+,,Session start,Left,Right
2021-03-08 13:45:09.418266,*,,BB2,Left,Right
2021-03-08 13:45:09.962203,*,,BB4,Left,Right
2021-03-08 13:47:13.063624,0.5183,,Food_log,Left,Right
2021-03-08 13:47:45.330672,*,,BB5,Left,Right
2021-03-08 13:48:00.363229,-,,END,Left,Right
2021-03-08 13:48:09.359250,+,,Session start,Left,Right
2021-03-08 13:48:26.172007,*,,BB2,Left,Right
2021-03-08 13:48:31.140646,*,,BB3,Left,Right
2021-03-08 13:49:06.608885,0.6175,,Run_log,Left,Right
2021-03-08 13:49:09.150485,*,,BB4,Left,Right
2021-03-08 13:49:37.096602,0.5908,,Food_log,Left,Right
2021-03-08 13:51:34.144476,*,,BB5,Left,Right
2021-03-08 13:51:49.190004,-,,END,Left,Right
2021-03-08 13:52:34.089969,+,,Session start,Left,Right
2021-03-08 13:52:48.021666,*,,BB2,Left,Right
2021-03-08 13:52:48.883264,*,,BB3,Left,Right
2021-03-08 13:53:25.713406,16.865,,Run_log,Left,Right
2021-03-08 13:53:26.857209,*,,BB4,Left,Right
2021-03-08 13:53:51.979895,0.6158,,Food_log,Left,Right
2021-03-08 13:53:53.242599,*,,BB4,Left,Right
2021-03-08 13:54:19.462354,0.5525,,Food_log,Left,Right
2021-03-08 13:54:20.769982,*,,BB3,Left,Right
2021-03-08 14:00:54.024086,0.8267,,Run_log,Left,Right
2021-03-08 14:01:00.788557,*,,BB4,Left,Right
2021-03-08 14:01:26.961984,0.5675,,Food_log,Left,Right
2021-03-08 14:01:34.013867,*,,BB4,Left,Right
2021-03-08 14:02:52.817660,0.6725,,Food_log,Left,Right
2021-03-08 14:03:04.195251,*,,BB3,Left,Right
2021-03-08 14:03:14.159885,0.4942,,Run_log,Left,Right
2021-03-08 14:03:43.336002,*,,BB3,Left,Right
2021-03-08 14:03:45.377833,0.5533,,Run_log,Left,Right
2021-03-08 14:04:01.413213,*,,BB5,Left,Right
2021-03-08 14:04:16.449030,-,,END,Left,Right
2021-03-08 14:04:36.102911,+,,Session start,Left,Right
2021-03-08 14:04:50.162592,*,,BB2,Left,Right
2021-03-08 14:04:50.776157,*,,BB4,Left,Right
2021-03-08 14:05:16.928818,0.5825,,Food_log,Left,Right
2021-03-08 14:05:23.123648,*,,BB3,Left,Right
2021-03-08 14:05:26.890724,0.5758,,Run_log,Left,Right
2021-03-08 14:05:32.260272,*,,BB4,Left,Right
2021-03-08 14:05:39.626346,0.4925,,Food_log,Left,Right
2021-03-08 14:05:40.463333,*,,BB3,Left,Right
2021-03-08 14:06:31.686287,6.2483,,Run_log,Left,Right
2021-03-08 14:06:32.944270,*,,BB4,Left,Right
2021-03-08 14:08:44.742383,0.6267,,Food_log,Left,Right
2021-03-08 14:09:05.693939,*,,BB5,Left,Right
2021-03-08 14:09:20.718330,-,,END,Left,Right
2021-03-08 14:09:23.378221,+,,Session start,Left,Right
2021-03-08 14:09:37.430136,*,,BB2,Left,Right
2021-03-08 14:09:38.046825,*,,BB4,Left,Right
2021-03-08 14:09:47.550366,0.4417,,Food_log,Left,Right
2021-03-08 14:09:50.331485,*,,BB4,Left,Right
2021-03-08 14:10:01.142856,0.595,,Food_log,Left,Right
2021-03-08 14:10:06.717883,*,,BB4,Left,Right
2021-03-08 14:12:18.599149,0.5642,,Food_log,Left,Right
2021-03-08 14:12:26.032632,*,,BB5,Left,Right
2021-03-08 14:12:41.065434,-,,END,Left,Right
2021-03-08 14:12:48.550615,+,,Session start,Left,Right
2021-03-08 14:13:03.660994,*,,BB2,Left,Right
2021-03-08 14:13:11.887434,*,,BB3,Left,Right
2021-03-08 14:13:22.672235,0.5683,,Run_log,Left,Right
2021-03-08 14:13:24.516451,*,,BB3,Left,Right
2021-03-08 14:13:29.399446,0.4775,,Run_log,Left,Right
2021-03-08 14:13:36.639327,*,,BB4,Left,Right
2021-03-08 14:14:07.714432,0.68,,Food_log,Left,Right
2021-03-08 14:14:48.483309,*,,BB5,Left,Right
2021-03-08 14:15:03.517515,-,,END,Left,Right
2021-03-08 14:15:05.386988,+,,Session start,Left,Right
2021-03-08 14:15:19.451452,*,,BB2,Left,Right
2021-03-08 14:15:20.220952,*,,BB3,Left,Right
2021-03-08 14:15:36.496611,0.4733,,Run_log,Left,Right
2021-03-08 14:15:41.814917,*,,BB4,Left,Right
2021-03-08 14:16:32.545713,0.6967,,Food_log,Left,Right
2021-03-08 14:16:33.589676,*,,BB3,Left,Right
2021-03-08 14:16:35.376651,0.4575,,Run_log,Left,Right
2021-03-08 14:16:42.304683,*,,BB4,Left,Right
2021-03-08 14:16:53.451490,0.5792,,Food_log,Left,Right
2021-03-08 14:16:54.695043,*,,BB4,Left,Right
2021-03-08 14:18:37.288222,0.5842,,Food_log,Left,Right
2021-03-08 14:19:02.195681,*,,BB5,Left,Right
2021-03-08 14:19:17.246369,-,,END,Left,Right
