Date_Time,Rotation,Pellet_Retrieval,Type,Wheel_Position,FED_Position
2021-03-26 16:40:41.172867,+,,START,Left,Right
2021-03-26 16:40:42.478239,+,,Session start,Left,Right
2021-03-26 16:41:01.110344,*,,BB2,Left,Right
2021-03-26 16:41:05.039254,*,,BB4,Left,Right
2021-03-26 16:41:31.103576,0.7317,,Food_log,Left,Right
2021-03-26 16:41:32.786795,*,,BB4,Left,Right
2021-03-26 16:42:38.623405,0.6358,,Food_log,Left,Right
2021-03-26 16:42:39.352814,*,,BB3,Left,Right
2021-03-26 16:42:53.882003,12.0792,,Run_log,Left,Right
2021-03-26 16:42:56.078617,*,,BB3,Left,Right
2021-03-26 16:43:20.173490,10.405,,Run_log,Left,Right
2021-03-26 16:43:24.752921,*,,BB3,Left,Right
2021-03-26 16:43:34.418279,16.1958,,Run_log,Left,Right
2021-03-26 16:43:37.809390,*,,BB3,Left,Right
2021-03-26 16:43:48.262254,16.4192,,Run_log,Left,Right
2021-03-26 16:43:49.565961,*,,BB3,Left,Right
2021-03-26 16:44:03.114895,14.8517,,Run_log,Left,Right
2021-03-26 16:44:04.277430,*,,BB4,Left,Right
2021-03-26 16:44:15.268120,0.7283,,Food_log,Left,Right
2021-03-26 16:44:16.220769,*,,BB3,Left,Right
2021-03-26 16:44:22.097388,7.4033,,Run_log,Left,Right
2021-03-26 16:44:23.302723,*,,BB3,Left,Right
2021-03-26 16:44:38.198402,13.5283,,Run_log,Left,Right
2021-03-26 16:44:51.542254,-,,END,Left,Right
2021-03-26 16:51:10.770189,+,,START,Left,Right
2021-03-26 16:51:11.975796,+,,Session start,Left,Right
2021-03-26 16:51:28.591786,*,,BB2,Left,Right
2021-03-26 16:51:29.647556,*,,BB4,Left,Right
2021-03-26 16:51:57.518996,0.6558,,Food_log,Left,Right
2021-03-26 16:51:58.259449,*,,BB3,Left,Right
2021-03-26 16:52:07.941417,1.0258,,Run_log,Left,Right
2021-03-26 16:52:09.096510,*,,BB4,Left,Right
2021-03-26 16:52:19.015156,0.5758,,Food_log,Left,Right
2021-03-26 16:52:19.697996,*,,BB3,Left,Right
2021-03-26 16:52:31.669399,17.5883,,Run_log,Left,Right
2021-03-26 16:52:34.248298,*,,BB3,Left,Right
2021-03-26 16:53:09.176430,17.0533,,Run_log,Left,Right
2021-03-26 16:53:11.071845,-,,END,Left,Right
2021-03-26 17:02:23.338759,+,,START,Left,Right
2021-03-26 17:02:30.578046,+,,Session start,Left,Right
2021-03-26 17:25:12.284343,+,,START,Left,Right
2021-03-26 17:25:14.997764,+,,Session start,Left,Right
2021-03-26 17:25:30.892588,*,,BB2,Left,Right
2021-03-26 17:25:34.322361,*,,BB4,Left,Right
2021-03-26 17:25:57.137237,0.5633,,Food_log,Left,Right
2021-03-26 17:26:01.918423,*,,BB4,Left,Right
2021-03-26 17:26:14.846450,0.7117,,Food_log,Left,Right
2021-03-26 17:26:15.602297,*,,BB3,Left,Right
2021-03-26 17:26:28.928531,0.6142,,Run_log,Left,Right
2021-03-26 17:26:31.841730,*,,BB4,Left,Right
2021-03-26 17:27:26.818856,0.6558,,Food_log,Left,Right
2021-03-26 17:27:27.730213,*,,BB3,Left,Right
2021-03-26 17:28:12.068784,0.5925,,Run_log,Left,Right
2021-03-26 17:28:13.534245,*,,BB4,Left,Right
2021-03-26 17:28:22.186201,0.6608,,Food_log,Left,Right
2021-03-26 17:28:22.883697,*,,BB3,Left,Right
2021-03-26 17:29:37.583670,14.7658,,Run_log,Left,Right
2021-03-26 17:29:45.156801,*,,BB3,Left,Right
2021-03-26 17:30:34.362963,9.9442,,Run_log,Left,Right
2021-03-26 17:30:35.763461,-,,END,Left,Right
2021-03-26 17:49:50.980040,+,,START,Left,Right
2021-03-26 17:49:51.984341,+,,Session start,Left,Right
2021-03-26 17:50:07.340838,*,,BB2,Left,Right
2021-03-26 17:50:12.997962,*,,BB4,Left,Right
2021-03-26 17:50:27.786112,0.5967,,Food_log,Left,Right
2021-03-26 17:50:29.471518,*,,BB4,Left,Right
2021-03-26 17:50:58.432140,0.5333,,Food_log,Left,Right
2021-03-26 17:51:01.637564,*,,BB3,Left,Right
2021-03-26 17:51:06.760148,0.5608,,Run_log,Left,Right
2021-03-26 17:51:08.751354,*,,BB3,Left,Right
2021-03-26 17:51:25.273119,13.4417,,Run_log,Left,Right
2021-03-26 17:51:26.671921,*,,BB3,Left,Right
2021-03-26 17:51:43.713581,15.1508,,Run_log,Left,Right
2021-03-26 17:51:46.329508,-,,END,Left,Right
2021-03-26 18:15:34.447021,+,,START,Left,Right
2021-03-26 18:15:35.551952,+,,Session start,Left,Right
2021-03-26 18:15:52.004390,*,,BB2,Left,Right
2021-03-26 18:15:53.279487,*,,BB4,Left,Right
2021-03-26 18:16:27.003752,0.6208,,Food_log,Left,Right
2021-03-26 18:16:33.793301,*,,BB3,Left,Right
2021-03-26 18:16:45.084168,0.555,,Run_log,Left,Right
2021-03-26 18:16:47.541404,*,,BB3,Left,Right
2021-03-26 18:16:52.071341,1.8558,,Run_log,Left,Right
2021-03-26 18:16:56.252887,*,,BB4,Left,Right
2021-03-26 18:17:11.193082,0.5617,,Food_log,Left,Right
2021-03-26 18:17:12.995012,*,,BB4,Left,Right
2021-03-26 18:18:27.447585,0.6733,,Food_log,Left,Right
2021-03-26 18:18:29.611962,*,,BB3,Left,Right
2021-03-26 18:18:32.775256,0.4683,,Run_log,Left,Right
2021-03-26 18:18:40.802725,-,,END,Left,Right
2021-03-26 18:44:05.596305,+,,START,Left,Right
2021-03-26 18:44:07.102995,+,,Session start,Left,Right
2021-03-26 18:58:52.735678,+,,START,Left,Right
2021-03-26 18:58:53.840621,+,,Session start,Left,Right
2021-03-26 18:59:12.893504,*,,BB2,Left,Right
2021-03-26 18:59:13.792154,*,,BB4,Left,Right
2021-03-26 19:00:11.235252,0.6558,,Food_log,Left,Right
2021-03-26 19:00:18.672043,*,,BB3,Left,Right
2021-03-26 19:00:38.616146,0.5958,,Run_log,Left,Right
2021-03-26 19:00:40.635710,*,,BB4,Left,Right
2021-03-26 19:01:01.997449,0.6858,,Food_log,Left,Right
2021-03-26 19:01:03.362617,*,,BB4,Left,Right
2021-03-26 19:01:59.199380,0.5717,,Food_log,Left,Right
2021-03-26 19:03:09.472640,*,,BB4,Left,Right
2021-03-26 19:03:43.945584,0.6742,,Food_log,Left,Right
2021-03-26 19:03:44.963364,*,,BB3,Left,Right
2021-03-26 19:04:33.151412,0.5592,,Run_log,Left,Right
2021-03-26 19:04:35.393896,*,,BB4,Left,Right
2021-03-26 19:04:57.980436,0.7308,,Food_log,Left,Right
2021-03-26 19:04:59.886462,*,,BB4,Left,Right
2021-03-26 19:05:20.480850,0.565,,Food_log,Left,Right
2021-03-26 19:05:24.660009,*,,BB3,Left,Right
2021-03-26 19:07:17.310601,0.9117,,Run_log,Left,Right
2021-03-26 19:07:18.604656,*,,BB4,Left,Right
2021-03-26 19:07:41.939743,0.5967,,Food_log,Left,Right
2021-03-26 19:07:50.889524,-,,END,Left,Right
2021-03-26 19:34:37.037584,+,,START,Left,Right
2021-03-26 19:34:38.343275,+,,Session start,Left,Right
2021-03-26 19:35:01.289406,*,,BB2,Left,Right
2021-03-26 19:35:05.427031,*,,BB4,Left,Right
2021-03-26 19:35:23.282113,0.6542,,Food_log,Left,Right
2021-03-26 19:35:24.793470,*,,BB4,Left,Right
2021-03-26 19:35:36.689471,0.7017,,Food_log,Left,Right
2021-03-26 19:35:38.046109,*,,BB4,Left,Right
2021-03-26 19:35:50.462634,0.6158,,Food_log,Left,Right
2021-03-26 19:35:56.891200,*,,BB3,Left,Right
2021-03-26 19:36:23.520901,0.6867,,Run_log,Left,Right
2021-03-26 19:36:24.949846,*,,BB4,Left,Right
2021-03-26 19:36:38.539986,0.5808,,Food_log,Left,Right
2021-03-26 19:36:39.901471,*,,BB4,Left,Right
2021-03-26 19:36:52.069351,0.7175,,Food_log,Left,Right
2021-03-26 19:36:54.125257,*,,BB4,Left,Right
2021-03-26 19:37:08.412603,0.5683,,Food_log,Left,Right
2021-03-26 19:37:09.344679,*,,BB3,Left,Right
2021-03-26 19:37:48.855748,0.835,,Run_log,Left,Right
2021-03-26 19:37:52.422068,*,,BB4,Left,Right
2021-03-26 19:38:04.273307,0.5458,,Food_log,Left,Right
2021-03-26 19:38:06.435935,*,,BB4,Left,Right
2021-03-26 19:38:37.969523,0.665,,Food_log,Left,Right
2021-03-26 19:38:45.951616,*,,BB4,Left,Right
2021-03-26 19:39:49.137552,0.5425,,Food_log,Left,Right
2021-03-26 19:39:59.163747,*,,BB3,Left,Right
2021-03-26 19:40:12.955992,10.5258,,Run_log,Left,Right
2021-03-26 19:40:15.241881,*,,BB4,Left,Right
2021-03-26 19:40:26.137365,0.7242,,Food_log,Left,Right
2021-03-26 19:40:27.417235,*,,BB3,Left,Right
2021-03-26 19:41:24.084668,10.2675,,Run_log,Left,Right
2021-03-26 19:41:50.899626,*,,BB3,Left,Right
2021-03-26 19:42:09.655019,0.3208,,Run_log,Left,Right
2021-03-26 19:42:20.683680,*,,BB4,Left,Right
2021-03-26 19:42:31.178284,0.5442,,Food_log,Left,Right
2021-03-26 19:42:33.538187,*,,BB3,Left,Right
2021-03-26 19:43:15.881902,5.1208,,Run_log,Left,Right
2021-03-26 19:43:20.273402,-,,END,Left,Right
2021-03-26 19:58:24.712366,+,,START,Left,Right
2021-03-26 19:58:25.817368,+,,Session start,Left,Right
2021-03-26 20:08:46.849281,+,,START,Left,Right
2021-03-26 20:08:48.054777,+,,Session start,Left,Right
2021-03-26 20:09:03.527189,*,,BB2,Left,Right
2021-03-26 20:09:04.412142,*,,BB4,Left,Right
2021-03-26 20:09:24.786571,0.5633,,Food_log,Left,Right
2021-03-26 20:09:26.933590,*,,BB3,Left,Right
2021-03-26 20:09:35.959163,0.7375,,Run_log,Left,Right
2021-03-26 20:09:37.247460,*,,BB4,Left,Right
2021-03-26 20:09:44.048343,0.4983,,Food_log,Left,Right
2021-03-26 20:09:45.350237,*,,BB4,Left,Right
2021-03-26 20:10:38.634300,0.7333,,Food_log,Left,Right
2021-03-26 20:10:41.291733,*,,BB3,Left,Right
2021-03-26 20:11:12.299962,9.39,,Run_log,Left,Right
2021-03-26 20:11:14.246136,*,,BB4,Left,Right
2021-03-26 20:11:32.075302,0.5992,,Food_log,Left,Right
2021-03-26 20:11:36.187118,*,,BB3,Left,Right
2021-03-26 20:11:59.572131,13.6008,,Run_log,Left,Right
2021-03-26 20:12:01.763379,*,,BB4,Left,Right
2021-03-26 20:12:37.225134,0.5758,,Food_log,Left,Right
2021-03-26 20:12:38.742921,*,,BB3,Left,Right
2021-03-26 20:13:04.605753,0.575,,Run_log,Left,Right
2021-03-26 20:13:34.619645,-,,END,Left,Right
2021-03-26 20:25:51.822071,+,,START,Left,Right
2021-03-26 20:25:54.535839,+,,Session start,Left,Right
2021-03-26 20:26:33.117389,*,,BB2,Left,Right
2021-03-26 20:26:34.003135,*,,BB3,Left,Right
2021-03-26 20:26:36.082899,0.5108,,Run_log,Left,Right
2021-03-26 20:27:11.172526,*,,BB4,Left,Right
2021-03-26 20:27:22.074983,0.6092,,Food_log,Left,Right
2021-03-26 20:27:42.823062,-,,END,Left,Right
2021-03-27 16:24:46.920536,+,,START,Left,Right
2021-03-27 16:24:58.987276,+,,Session start,Left,Right
2021-03-27 16:25:15.142984,*,,BB2,Left,Right
2021-03-27 16:25:16.495450,*,,BB3,Left,Right
2021-03-27 16:26:06.046901,1.0667,,Run_log,Left,Right
2021-03-27 16:26:14.039363,*,,BB4,Left,Right
2021-03-27 16:26:51.193742,0.8792,,Food_log,Left,Right
2021-03-27 16:26:55.488341,*,,BB3,Left,Right
2021-03-27 16:27:03.482469,2.2167,,Run_log,Left,Right
2021-03-27 16:27:04.612628,*,,BB4,Left,Right
2021-03-27 16:27:34.846404,0.8742,,Food_log,Left,Right
2021-03-27 16:27:37.525804,-,,END,Left,Right
2021-03-27 16:32:10.585950,+,,START,Left,Right
2021-03-27 16:32:11.690607,+,,Session start,Left,Right
2021-03-27 16:32:29.604295,*,,BB2,Left,Right
2021-03-27 16:32:30.863343,*,,BB4,Left,Right
2021-03-27 16:32:43.693613,0.845,,Food_log,Left,Right
2021-03-27 16:32:46.690692,*,,BB3,Left,Right
2021-03-27 16:33:02.630061,0.2817,,Run_log,Left,Right
2021-03-27 16:33:03.854253,*,,BB4,Left,Right
2021-03-27 16:33:19.208849,0.6925,,Food_log,Left,Right
2021-03-27 16:33:19.940602,*,,BB3,Left,Right
2021-03-27 16:33:40.082569,13.9042,,Run_log,Left,Right
2021-03-27 16:33:45.158895,*,,BB4,Left,Right
2021-03-27 16:34:09.314672,0.7958,,Food_log,Left,Right
2021-03-27 16:34:10.528198,*,,BB3,Left,Right
2021-03-27 16:34:28.551549,10.4233,,Run_log,Left,Right
2021-03-27 16:34:29.775385,*,,BB3,Left,Right
2021-03-27 16:34:31.598363,0.37,,Run_log,Left,Right
2021-03-27 16:34:32.633744,*,,BB4,Left,Right
2021-03-27 16:34:45.623671,0.685,,Food_log,Left,Right
2021-03-27 16:34:47.105986,*,,BB3,Left,Right
2021-03-27 16:35:03.959235,12.5592,,Run_log,Left,Right
2021-03-27 16:35:05.070821,*,,BB3,Left,Right
2021-03-27 16:36:20.023955,7.7575,,Run_log,Left,Right
2021-03-27 16:36:21.472499,-,,END,Left,Right
2021-03-27 16:39:43.447227,+,,START,Left,Right
2021-03-27 16:39:44.652666,+,,Session start,Left,Right
2021-03-27 16:40:08.168364,*,,BB2,Left,Right
2021-03-27 16:40:08.991495,*,,BB4,Left,Right
2021-03-27 16:40:22.975794,0.7142,,Food_log,Left,Right
2021-03-27 16:40:31.020490,*,,BB4,Left,Right
2021-03-27 16:40:43.702362,0.5958,,Food_log,Left,Right
2021-03-27 16:40:44.490234,*,,BB3,Left,Right
2021-03-27 16:41:14.003970,7.0583,,Run_log,Left,Right
2021-03-27 16:41:15.084008,*,,BB4,Left,Right
2021-03-27 16:41:30.503675,0.7333,,Food_log,Left,Right
2021-03-27 16:41:31.276553,*,,BB3,Left,Right
2021-03-27 16:41:41.411659,8.7475,,Run_log,Left,Right
2021-03-27 16:41:43.416898,*,,BB3,Left,Right
2021-03-27 16:42:06.304100,9.3133,,Run_log,Left,Right
2021-03-27 16:42:07.296074,*,,BB4,Left,Right
2021-03-27 16:42:53.260150,0.6625,,Food_log,Left,Right
2021-03-27 16:43:12.436318,*,,BB4,Left,Right
2021-03-27 16:43:27.974059,0.685,,Food_log,Left,Right
2021-03-27 16:43:29.086832,*,,BB3,Left,Right
2021-03-27 16:44:11.125055,12.815,,Run_log,Left,Right
2021-03-27 16:44:13.161620,*,,BB4,Left,Right
2021-03-27 16:44:55.317976,0.7075,,Food_log,Left,Right
2021-03-27 16:44:58.538728,*,,BB4,Left,Right
2021-03-27 16:45:23.792154,0.5458,,Food_log,Left,Right
2021-03-27 16:45:39.611058,*,,BB3,Left,Right
2021-03-27 16:46:02.350750,10.8833,,Run_log,Left,Right
2021-03-27 16:46:03.847407,*,,BB4,Left,Right
2021-03-27 16:46:43.807343,0.6117,,Food_log,Left,Right
2021-03-27 16:46:45.143728,*,,BB4,Left,Right
2021-03-27 16:47:37.311504,0.6575,,Food_log,Left,Right
2021-03-27 16:47:40.690369,-,,END,Left,Right
2021-03-27 17:07:10.107193,+,,START,Left,Right
2021-03-27 17:07:11.915870,+,,Session start,Left,Right
2021-03-27 17:07:29.401883,*,,BB2,Left,Right
2021-03-27 17:07:30.189464,*,,BB4,Left,Right
2021-03-27 17:07:51.343069,0.66,,Food_log,Left,Right
2021-03-27 17:07:53.316616,*,,BB4,Left,Right
2021-03-27 17:08:10.361780,0.5433,,Food_log,Left,Right
2021-03-27 17:08:11.658173,*,,BB4,Left,Right
2021-03-27 17:08:30.448585,0.7108,,Food_log,Left,Right
2021-03-27 17:08:31.747316,*,,BB4,Left,Right
2021-03-27 17:09:08.630867,0.6025,,Food_log,Left,Right
2021-03-27 17:09:10.002697,*,,BB4,Left,Right
2021-03-27 17:09:24.648202,0.6983,,Food_log,Left,Right
2021-03-27 17:09:25.766726,*,,BB3,Left,Right
2021-03-27 17:09:29.134687,0.5017,,Run_log,Left,Right
2021-03-27 17:09:30.341643,*,,BB4,Left,Right
2021-03-27 17:09:46.143092,0.6917,,Food_log,Left,Right
2021-03-27 17:09:47.512567,*,,BB4,Left,Right
2021-03-27 17:10:00.985319,0.5758,,Food_log,Left,Right
2021-03-27 17:10:02.766244,*,,BB3,Left,Right
2021-03-27 17:10:15.785364,13.1692,,Run_log,Left,Right
2021-03-27 17:10:17.011922,*,,BB4,Left,Right
2021-03-27 17:10:31.127196,0.675,,Food_log,Left,Right
2021-03-27 17:10:32.220935,*,,BB4,Left,Right
2021-03-27 17:10:44.487326,0.505,,Food_log,Left,Right
2021-03-27 17:10:45.482202,*,,BB3,Left,Right
2021-03-27 17:11:37.695678,0.6525,,Run_log,Left,Right
2021-03-27 17:11:40.486879,*,,BB3,Left,Right
2021-03-27 17:11:42.350766,0.45,,Run_log,Left,Right
2021-03-27 17:11:43.573755,*,,BB4,Left,Right
2021-03-27 17:12:05.280384,0.6817,,Food_log,Left,Right
2021-03-27 17:12:10.450667,-,,END,Left,Right
2021-03-27 17:27:40.223894,+,,START,Left,Right
2021-03-27 17:27:40.624911,+,,Session start,Left,Right
2021-03-27 17:34:39.078791,+,,START,Left,Right
2021-03-27 17:34:40.183422,+,,Session start,Left,Right
2021-03-27 17:34:56.237010,*,,BB2,Left,Right
2021-03-27 17:34:57.471027,*,,BB4,Left,Right
2021-03-27 17:35:06.303801,0.6917,,Food_log,Left,Right
2021-03-27 17:35:07.483385,*,,BB4,Left,Right
2021-03-27 17:35:17.617910,0.675,,Food_log,Left,Right
2021-03-27 17:35:18.917665,*,,BB4,Left,Right
2021-03-27 17:35:33.240842,0.765,,Food_log,Left,Right
2021-03-27 17:35:37.888293,*,,BB4,Left,Right
2021-03-27 17:35:55.932252,0.6058,,Food_log,Left,Right
2021-03-27 17:36:07.604446,*,,BB3,Left,Right
2021-03-27 17:36:48.443964,0.87,,Run_log,Left,Right
2021-03-27 17:36:50.200289,*,,BB4,Left,Right
2021-03-27 17:36:56.394324,0.4925,,Food_log,Left,Right
2021-03-27 17:36:57.318195,*,,BB3,Left,Right
2021-03-27 17:37:40.426920,13.1083,,Run_log,Left,Right
2021-03-27 17:37:41.746839,*,,BB3,Left,Right
2021-03-27 17:39:39.876775,14.4558,,Run_log,Left,Right
2021-03-27 17:40:35.954966,*,,BB4,Left,Right
2021-03-27 17:40:39.034596,0.5183,,Food_log,Left,Right
2021-03-27 17:40:40.220532,*,,BB3,Left,Right
2021-03-27 17:41:50.563846,0.6667,,Run_log,Left,Right
2021-03-27 17:41:54.139211,-,,END,Left,Right
2021-03-27 18:00:06.486935,+,,START,Left,Right
2021-03-27 18:00:07.491043,+,,Session start,Left,Right
2021-03-27 18:36:39.547167,+,,START,Left,Right
2021-03-27 18:36:41.154821,+,,Session start,Left,Right
2021-03-27 18:36:59.109190,*,,BB2,Left,Right
2021-03-27 18:37:00.328121,*,,BB4,Left,Right
2021-03-27 18:38:17.540267,0.645,,Food_log,Left,Right
2021-03-27 18:38:18.775387,*,,BB3,Left,Right
2021-03-27 18:39:10.517409,0.715,,Run_log,Left,Right
2021-03-27 18:39:16.381047,*,,BB4,Left,Right
2021-03-27 18:39:51.517154,0.6217,,Food_log,Left,Right
2021-03-27 18:39:59.728639,*,,BB3,Left,Right
2021-03-27 18:40:11.680012,0.5433,,Run_log,Left,Right
2021-03-27 18:40:15.223878,*,,BB3,Left,Right
2021-03-27 18:41:31.866961,0.6292,,Run_log,Left,Right
2021-03-27 18:41:34.151896,-,,END,Left,Right
2021-03-28 15:47:31.194586,+,,START,Left,Right
2021-03-28 15:47:39.539484,+,,Session start,Left,Right
2021-03-28 15:48:11.243954,+,,START,Left,Right
2021-03-28 15:48:14.661996,+,,Session start,Left,Right
2021-03-28 15:49:31.299113,+,,START,Left,Right
2021-03-28 15:49:35.319743,+,,Session start,Left,Right
2021-03-28 15:49:54.535511,*,,BB2,Left,Right
2021-03-28 15:49:55.626890,*,,BB4,Left,Right
2021-03-28 15:50:03.346905,0.6875,,Food_log,Left,Right
2021-03-28 15:50:08.629239,*,,BB3,Left,Right
2021-03-28 15:50:14.897017,1.3033,,Run_log,Left,Right
2021-03-28 15:50:16.228657,*,,BB4,Left,Right
2021-03-28 15:50:19.729402,0.6325,,Food_log,Left,Right
2021-03-28 15:50:23.477669,-,,END,Left,Right
2021-03-28 16:05:21.448800,+,,START,Left,Right
2021-03-28 16:05:22.553221,+,,Session start,Left,Right
2021-03-28 16:05:39.302594,*,,BB2,Left,Right
2021-03-28 16:05:39.955267,*,,BB4,Left,Right
2021-03-28 16:06:37.664607,0.6242,,Food_log,Left,Right
2021-03-28 16:06:38.549898,*,,BB3,Left,Right
2021-03-28 16:06:54.267691,0.8042,,Run_log,Left,Right
2021-03-28 16:06:55.409050,*,,BB4,Left,Right
2021-03-28 16:07:20.011791,0.6567,,Food_log,Left,Right
2021-03-28 16:07:20.884516,*,,BB3,Left,Right
2021-03-28 16:08:01.425954,0.695,,Run_log,Left,Right
2021-03-28 16:08:04.310049,-,,END,Left,Right
2021-03-28 16:15:15.655666,+,,START,Left,Right
2021-03-28 16:15:16.760267,+,,Session start,Left,Right
2021-03-28 16:15:32.771357,*,,BB2,Left,Right
2021-03-28 16:15:33.385100,*,,BB4,Left,Right
2021-03-28 16:15:52.036674,0.7008,,Food_log,Left,Right
2021-03-28 16:15:53.124225,*,,BB3,Left,Right
2021-03-28 16:15:58.648211,0.5392,,Run_log,Left,Right
2021-03-28 16:15:59.871087,*,,BB4,Left,Right
2021-03-28 16:16:13.426520,0.7758,,Food_log,Left,Right
2021-03-28 16:16:14.566122,*,,BB4,Left,Right
2021-03-28 16:16:30.839419,0.59,,Food_log,Left,Right
2021-03-28 16:16:31.970844,*,,BB4,Left,Right
2021-03-28 16:16:49.011681,0.73,,Food_log,Left,Right
2021-03-28 16:16:50.081449,*,,BB4,Left,Right
2021-03-28 16:17:09.318197,0.6192,,Food_log,Left,Right
2021-03-28 16:17:10.617909,*,,BB4,Left,Right
2021-03-28 16:18:02.545823,0.685,,Food_log,Left,Right
2021-03-28 16:18:03.481258,*,,BB3,Left,Right
2021-03-28 16:18:07.651362,0.6225,,Run_log,Left,Right
2021-03-28 16:18:09.590600,*,,BB4,Left,Right
2021-03-28 16:18:27.136560,0.6667,,Food_log,Left,Right
2021-03-28 16:18:30.373925,*,,BB3,Left,Right
2021-03-28 16:20:19.228667,0.9133,,Run_log,Left,Right
2021-03-28 16:20:20.246374,*,,BB3,Left,Right
2021-03-28 16:20:36.739207,0.6467,,Run_log,Left,Right
2021-03-28 16:20:37.969665,*,,BB3,Left,Right
2021-03-28 16:20:51.158069,13.7683,,Run_log,Left,Right
2021-03-28 16:20:51.916208,*,,BB3,Left,Right
2021-03-28 16:21:06.227176,15.7733,,Run_log,Left,Right
2021-03-28 16:21:09.626464,*,,BB4,Left,Right
2021-03-28 16:21:23.001697,0.7058,,Food_log,Left,Right
2021-03-28 16:21:28.772082,*,,BB3,Left,Right
2021-03-28 16:21:55.704218,0.42,,Run_log,Left,Right
2021-03-28 16:21:56.902603,*,,BB3,Left,Right
2021-03-28 16:22:18.056211,11.7308,,Run_log,Left,Right
2021-03-28 16:22:23.201786,*,,BB3,Left,Right
2021-03-28 16:23:07.266236,0.7008,,Run_log,Left,Right
2021-03-28 16:23:08.936468,*,,BB4,Left,Right
2021-03-28 16:23:40.717838,0.7417,,Food_log,Left,Right
2021-03-28 16:23:52.688372,-,,END,Left,Right
2021-03-28 17:02:56.363294,+,,START,Left,Right
2021-03-28 17:02:58.272627,+,,Session start,Left,Right
2021-03-28 17:07:25.862904,+,,START,Left,Right
2021-03-28 17:07:28.476061,+,,Session start,Left,Right
2021-03-28 17:07:47.698669,*,,BB2,Left,Right
2021-03-28 17:07:48.392781,*,,BB4,Left,Right
2021-03-28 17:08:10.326868,0.6492,,Food_log,Left,Right
2021-03-28 17:08:13.996004,*,,BB4,Left,Right
2021-03-28 17:08:16.831562,0.695,,Food_log,Left,Right
2021-03-28 17:08:23.969999,*,,BB4,Left,Right
2021-03-28 17:08:39.952665,3.06,,Food_log,Left,Right
2021-03-28 17:08:40.834822,*,,BB4,Left,Right
2021-03-28 17:08:44.433091,0.6225,,Food_log,Left,Right
2021-03-28 17:08:47.117190,*,,BB4,Left,Right
2021-03-28 17:08:54.377602,0.61,,Food_log,Left,Right
2021-03-28 17:09:00.243349,*,,BB3,Left,Right
2021-03-28 17:09:12.866273,0.7842,,Run_log,Left,Right
2021-03-28 17:09:13.455029,*,,BB3,Left,Right
2021-03-28 17:09:14.272699,0.0717,,Run_log,Left,Right
2021-03-28 17:09:15.625550,*,,BB3,Left,Right
2021-03-28 17:09:24.229495,0.6142,,Run_log,Left,Right
2021-03-28 17:09:26.964579,*,,BB3,Left,Right
2021-03-28 17:09:41.521922,0.8492,,Run_log,Left,Right
2021-03-28 17:09:43.484348,*,,BB4,Left,Right
2021-03-28 17:09:48.925177,0.5483,,Food_log,Left,Right
2021-03-28 17:09:54.373048,*,,BB4,Left,Right
2021-03-28 17:09:55.110853,0.0875,,Food_log,Left,Right
2021-03-28 17:09:56.102079,*,,BB4,Left,Right
2021-03-28 17:09:56.733433,0.0242,,Food_log,Left,Right
2021-03-28 17:09:57.690128,-,,END,Left,Right
2021-03-28 17:36:25.495141,+,,START,Left,Right
2021-03-28 17:36:27.002285,+,,Session start,Left,Right
2021-03-28 17:40:27.406597,+,,START,Left,Right
2021-03-28 17:40:28.712454,+,,Session start,Left,Right
2021-03-28 17:40:51.246062,*,,BB2,Left,Right
2021-03-28 17:40:52.151587,*,,BB4,Left,Right
2021-03-28 17:41:32.594863,0.71,,Food_log,Left,Right
2021-03-28 17:41:39.215836,*,,BB4,Left,Right
2021-03-28 17:42:59.555785,0.6758,,Food_log,Left,Right
2021-03-28 17:43:00.937508,*,,BB3,Left,Right
2021-03-28 17:43:17.118335,0.6083,,Run_log,Left,Right
2021-03-28 17:43:18.860901,-,,END,Left,Right
2021-03-28 18:09:11.730841,+,,START,Left,Right
2021-03-28 18:09:12.935912,+,,Session start,Left,Right
2021-03-28 18:09:38.785403,*,,BB2,Left,Right
2021-03-28 18:09:39.792766,*,,BB4,Left,Right
2021-03-28 18:09:55.204214,0.6883,,Food_log,Left,Right
2021-03-28 18:09:56.300170,*,,BB3,Left,Right
2021-03-28 18:10:06.124568,0.6517,,Run_log,Left,Right
2021-03-28 18:10:08.673056,*,,BB4,Left,Right
2021-03-28 18:10:31.467864,0.6742,,Food_log,Left,Right
2021-03-28 18:10:32.566395,*,,BB3,Left,Right
2021-03-28 18:11:29.740016,12.4967,,Run_log,Left,Right
2021-03-28 18:11:34.407059,*,,BB4,Left,Right
2021-03-28 18:12:04.269383,0.6558,,Food_log,Left,Right
2021-03-28 18:12:17.141745,*,,BB3,Left,Right
2021-03-28 18:13:03.305900,0.5167,,Run_log,Left,Right
2021-03-28 18:13:04.947189,*,,BB3,Left,Right
2021-03-28 18:13:27.758008,0.6167,,Run_log,Left,Right
2021-03-28 18:13:29.437573,*,,BB4,Left,Right
2021-03-28 18:13:49.914270,0.5183,,Food_log,Left,Right
2021-03-28 18:13:51.552587,*,,BB4,Left,Right
2021-03-28 18:14:24.009219,0.6133,,Food_log,Left,Right
2021-03-28 18:14:26.253539,*,,BB3,Left,Right
2021-03-28 18:14:50.643219,0.5042,,Run_log,Left,Right
2021-03-28 18:14:57.907863,*,,BB3,Left,Right
2021-03-28 18:15:20.422948,0.5392,,Run_log,Left,Right
